page,reference,text
73,PDF page 73,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
73 
 
 
X. MONITORING, EVALUATION AND REPORTING 
130. The objective of monitoring is to provide the PIU with an effective tool for assessing progress, 
identifying potential difficulties and problems areas and provide an early warning system for areas that 
need correction. Continuous supervision and periodic monitoring are an integral part of successful 
implementation.  
A. Monitoring  
131. The internal monito ring for RP implementation will be carried out by CMRL. The main 
objectives of internal monitoring are to:  
 Measure and report progress against the RP schedule 
 Verify that agreed entitlements are delivered in full to affected people 
 Identify any problems, issues or cases of hardship resulting from the resettlement process, 
and to develop appropriate corrective actions, or where problems are systemic refer them to 
the management team 
 Monitor the effectiveness of the grievance system 
 Periodically measure the satisfaction of project affected people.   
Internal monitoring will focus on measuring progress against the schedule of actions defined in the 
RP. Activities to be undertaken by the CMRL will include: 
 Liaison with the Land Acquisition team, construction co ntractor and project affected 
communities to review and report progress against the RP 
 Verification of land acquisition and compensation entitlements are being delivered in 
accordance with the RP 
 Verification of agreed measures to restore or enhance living  standards are being 
implemented 
 Verification of agreed measures to restore or enhance livelihood are being implemented 
 Identification of any problems, issues, or cases of hardship resulting from resettlement 
process 
 Through household interviews, assess pr oject affected peoples‟ satisfaction with 
resettlement outcomes 
 Collection of records of grievances, follow up that appropriate corrective actions have been 
undertaken and that outcomes are satisfactory 
B. Evaluation  
132. An Independent M&E Agency/Specialist  will be engaged by CMRL for midterm and end term 
evaluation. The external evaluation will be carried out to achieve the following:  
 Verify results of internal monitoring 
 Assess whether resettlement objectives have been met, specifically, whether livelihoo ds 
and living standards have been restored or enhanced 
 Assess resettlement efficiency, effectiveness, impact and sustainability, drawing lessons as 
a guide to future resettlement policy making and planning 
 Ascertain whether the resettlement entitlements were appropriate to meeting the objectives, 
and whether the objectives were suited to affected persons‟ conditions "
74,PDF page 74,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
74 
 
 
 This comparison of living standards will be in relation to the baseline information available in 
the baseline socio -economic survey. If some ba seline information is not available, then 
such information should be collected on recall basis during the evaluation. 
133. The external monitoring will include but not limited to: (i) review and verify the monitoring 
reports prepared by SMU; (ii) monitor t he work carried out by NGO and provide training and guidance on 
implementation; (iii) review the grievance redressal mechanism and report on its working; (iv) mid -term 
impact assessment through sample surveys amongst affected persons for midterm corrective  action; (v) 
consultation with affected persons, officials, community leaders for preparing review report; (vi) assess the 
resettlement efficiency, effectiveness and efficiency of PIU, impact and sustainability, and drawing lessons 
for future resettlement policy formulation and planning. Some of the important task of external monitoring 
is the feedback of the affected persons who receives compensation and assistance and also alerts on the 
risks, non- compliances and early warnings in the implementing.   
134. The indicative monitoring indicators for physical monitoring will be: land acquired (ha) - private; 
land transferred (ha) - government; issue of ID cards; number of affected persons received full 
rehabilitation and resettlement assistance (titleholders);  number of affected persons received full 
rehabilitation and resettlement assistance (non -titleholders); number of vulnerable people received 
rehabilitation and resettlement assistances and additional support; number of women affected persons 
who have receive compensation and rehabilitation and resettlement assistances; and number of grievance 
received and resolved. The indicative monitoring indicators for financial monitoring will be: amount paid as 
land compensation; amount paid as structure compensation;  amount paid as rehabilitation and 
resettlement assistances; and amount spent on common property resources.  
C.  Reporting 
135. Starting from deployment of GC ie., start of updating RP as per DDC drawings till completion 
of construction, monthly internal repo rts which are prepared by project -wise E&S team of CMRL will be 
submitted to Director and MD, CMRL; quarterly reports will be submitted by CMRL to MDB. During 
construction, Independent M&E Agency/Specialist will submit his semi-annual reports to CMRL.  
Monitoring and Reporting Frequency for implementation of the RP is shown in Table 14.1. "
75,PDF page 75,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
75 
 
 
Table 10.1: Monitoring and Reporting for RP 
Particulars Frequency of 
reporting 
Reporting by /  
Reporting to 
Review by/ 
Monitoring 
by 
Starting from deployment of GC ie., start 
of updating RP as per DDC drawings up 
to start of civil works: 
Preparation of PAP list & micro plan by 
NGO; their  verification by GC 
b) Preparation of Land Plan; Disbursal of 
compensation and assistances 
c) Grievance redressal 
Up to land acquisition 
co-terminus with start 
of civil works  
Monthly  
 
 
 
 
 
NGO / GC  
GC / CMRL 
SH&E team 
 
 
CMRL SH&E 
team 
 / MD, CMRL 
 
 
 
CMRL  
 
 
 
 
PAP list & micro plan; Disbursal of 
compensation and assistances;  
Grievance redressal 
Quarterly CMRL / MDB MDB 
Monitoring of disbursal of compensation 
and R&R assistances  and Grievance 
redressal 
Once upon land 
acquisition co-
terminus with start of 
civil works 
External Agency 
/ CMRL MDB 
Implementation of Resettlement and 
Livelihood Restoration Plan 
Upto resettlement co-
terminus with 
completion of 
construction Monthly  
GC / CMRL 
SH&E team 
NGO / CMRL 
SH&E team 
CMRL SH&E 
team / MD, 
CMRL 
CMRL  
 
 
 
Implementation of Resettlement and 
Livelihood Restoration Plan  Quarterly CMRL / MDB MDB 
Monitoring of Resettlement and Livelihood 
Restoration Plan and its efficacy 
Semi annually upto 
resettlement co-
terminus with 
completion of 
construction 
External Agency 
/ CMRL MDB 
Implementation of Gender Action Plan  For first 2 years of 
0&M Quarterly 
GC / CMRL 
SH&E team 
NGO / CMRL 
SH&E team 
CMRL SH&E 
team / MD, 
CMRL 
CMRL  
 
Implementation of Gender Action Plan Semi annually       CMRL / 
MDB MDB 
Monitoring of Gender Action Plan and its 
efficacy 
Annually for first 2 
years of operation and 
maintenance 
External Agency 
/ CMRL MDB 
 "
76,PDF page 76,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
76 
 
 
APPENDICES 
Appendix 1: Details of Land Alienated 
Appendix 2: Format of socio-economic interviews 
Appendix 3: Public Consultation 2016 - 2018 
Appendix 4: Public Consultation 2019 - 2020 
Appendix 5: Media Announcements 
Appendix 6: Acquisition of Private Property - Process adopted for Chennai Metro Phase II           
Project 
Appendix 7: Terms of Reference of General Consultant in Implementation of RP, LRP and GAP 
Appendix 8: Terms of Reference (ToR) for NGO/Agency to assist PIU in Resettlement Plan          
Implementation 
Appendix 9: Terms of Reference for Engaging External Monitoring Agency/Expert 
Appendix 10: Grievance Reporting Form 
 "
77,PDF page 77,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
77 
 
 
Appendix 1: Details of Land Alienated 
CMRL – PHASE II – CORRIDOR 05 – Govt Lands Acquired Status 
Sl. 
NO 
Department Taluk Name Village Name Name of the 
station 
included 
G.O.Ms.N
O & Date 
07/08/2020 
GO 
approve
d area in 
sq.mtr 
1 Chennai Metro 
Water Supply 
and Sewerage 
Aminjikarai Koyambedu Grain Market 
MS 
57 1267 
 
2 
 
Animal 
Husbandry 
 
Tambaram 
Kovilambakkam Echangadu MS 61 1164 
Perumbakam Perumbakkam 
MS 
62 263 
 
3 
 
PWD (WRO) 
Alandur Alandur Adambakkam 
MS 
73 2340 
Sholinganallur Ullagaram Vanuvampet 
MS 
74 810 
 
 
 
 
4 
 
Collector of 
Chennai 
(Sarkar 
Natham 
Poramboke 
belongs to 
State Govt) 
Alandur Manapakkam Sathya Nagar 82 90 
Alandur Nandambakkam CTC 83 693 
Alandur Alandur St. Thomas 
Mount 
84 982 
Alandur Adambakkam Vanuvampet 
MS 
85 516 
Sholinganallur Jalladampet Medavakkam 
Jn 
86 4649 
 
 
 
 
5 
 
 
 
Collector of 
Chengalpattu 
(Sarkar 
Natham 
Poramboke) 
Pallavaram St. Thomas 
Mount 
Butt Road MS 89 1714 
Pallavaram Pallavaram Echangadu 90 257 
Tambaram Medavakkam Vellakal Ms 91 479 
Tambaram Medavakkam Medavkkam 
Koot Road 
92 134 
Tambaram Medavakkam Kamaraj 93 199 "
78,PDF page 78,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
78 
 
 
Garden MS 
Tambaram Perumbakkam Perumbakkam 
MS 
94 69 
6 CMDA Aminjikarai Koyambedu Grain Market 
MS 
100 3636 
7 TIDCO Alandur Nandambakkam CTC MS 107 40 
8 HR & EC  Pallavaram St. Thomas 
Mount 
Butt Road MS 113 106 
 
       
9 Animal 
Husbandry 
Tambaram Perumbakkam Perumbakkam 
Ms 
14 531 
10 Police Dept Pallavaram St. Thomas 
Mount (Cont) 
Butt Road MS 21 1429 
11 ELCOT Sholinganallur Sholinganallur ELCOT MS 22 540 
12 PWD (WRO) Alandur Manapakkam Sathya Nagar 
MS 
52 179 
Tambaram Medavakkam Vellakal MS 53 1028 
13 Collector, 
Chennai 
Sholinganallur Ullagaram Vanuvampet 
MS 
72 320 
 
14 
Collector, 
Chengalpattu  
Pallavaram St. Thomas 
Mount (Cont) 
Butt Road MS 80 230 
Tambaram Medavakkam Vellakal MS 81 2 
 23667 Or 
2.3667 Hectare 
As DPR land covered 51.6 % 
 
 "
79,PDF page 79,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
79 
 
 
Appendix 2   Format of socio-economic interviews 2018-2020 "
80,PDF page 80,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
80 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Appendix "
81,PDF page 81,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
81 
 
 
3: Public Consultation 2016 - 2018 
FORMAT FOR PUBLIC CONSULTATION 
Location:                                                                                                                 Date/Time: 
Perception about the project: 
1. Do you think that Metro rail is necessary for your city? Yes/ No 
2. What impacts, both positive and negative of the project do you foresee? 
 
S.N Positive Impact Remark S.N Negative Impact Remark 
1 Shorten the trip  1 Land Acquisition  
2 Enhance local economy  2 Loss of livelihood  
3 Increase employment opportunity  3 Loss of income  
4 Increase facilities  4 Loss of house/shop  
5 Decrease in accident  5 Loss of customers & supply  
6 Increase in property value  6 Disruption of 
social/cultural/economic 
 
7 Improvement in 
transportation system 
 7 Increase in Crime Rates  
8 Decrease Greenhouse gas 
emission 
 8 Increase in Migration  
9 Increase educational level  9 Disadvantage to the 
environment(damage of 
park, 
tree etc) 
 
10 Others(Specify)  10 Other(Specify  
 
3. Issues 
Issued raised/ 
Discussed 
Suggestion by Stakeholders Remark 
   
 
S.No Name Age Sex Occupation Signature 
1.      
  "
82,PDF page 82,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
82 
 
 
Meetings with Representatives of Affected Families/Properties in CMRL Office 
Sai nagar 
 
 
  "
83,PDF page 83,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
83 
 
 
 
"
84,PDF page 84,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
84 
 
 
"
85,PDF page 85,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
85 
 
 
 
"
86,PDF page 86,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
86 
 
 
"
87,PDF page 87,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
87 
 
 
Elango Nagar 
 
 
 
 
 
 
 
 
 
 "
88,PDF page 88,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
88 
 
 
 
 
 
 
 
 
 
 
 
 
 
 "
89,PDF page 89,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
89 
 
 
 
 
 
 
 
 
 "
90,PDF page 90,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
90 
 
 
 
 
 
 "
91,PDF page 91,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
91 
 
 
 
 
 
 
 
 
 
 "
92,PDF page 92,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
92 
 
 
Mugalivakkam 
 
 
 "
93,PDF page 93,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
93 
 
 
Sathya nagar 
 
"
94,PDF page 94,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
94 
 
 
Puzhuthivakkam 
 
"
95,PDF page 95,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
95 
 
 
"
96,PDF page 96,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
96 
 
 
"
97,PDF page 97,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
97 
 
 
 
 
 
Madipakkam 
 
"
98,PDF page 98,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
98 
 
 
 
 
"
99,PDF page 99,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
99 
 
 
 
"
100,PDF page 100,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
100 
 
 
Kilkattalai 
 
 
 
"
101,PDF page 101,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
101 
 
 
"
102,PDF page 102,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
102 
 
 
 
 
 
 
"
103,PDF page 103,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
103 
 
 
 
 
 
 
 "
104,PDF page 104,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
104 
 
 
Echankadu 
 
 
 
 
 
 
 
 
 "
105,PDF page 105,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
105 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 "
106,PDF page 106,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
106 
 
 
Kovilambakkam 
"
107,PDF page 107,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
107 
 
 
 
 
 
 
 "
108,PDF page 108,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
108 
 
 
 
 
 "
109,PDF page 109,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
109 
 
 
  Medavakkam koot road  
"
110,PDF page 110,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
110 
 
 
Kamarajar Garden 
"
111,PDF page 111,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
111 
 
 
"
112,PDF page 112,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
112 
 
 
"
113,PDF page 113,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
113 
 
 
Appendix 4: Public Consultation 2019 – 2020 
 
Date of 
consultation 
Total no. of 
persons 
attended 
Name of the stations 
04/01/2020  
(Forenoon) 
233 Grain Market, Sai nagar bus stop, Elango nagar bus stop, DLF 
IT SEZ, Sathiya nagar, CTC, Butt road, St. Thomas Mount 
04/01/2020  
 
(Afternoon) 
265 Vanuvampet, Puzhuthivakkam, Madipakkam, Kilkattalai, 
Echangadu, Kovilampakkam, Vellakkal, Medavakkam Kootu 
Road, Kamarajar Garden street, Medavakkam Junction and 
Global hospital  
22/01/2020 124 Mugalivakkam, Adambakkam, Elcot, Alandur, Sholinganallur, 
Alwarthirunagar, Valasaravakkam, Karambakkam 
 622  
S.No Station Name Date of Public 
Meeting 
Total no. of 
persons 
attended 
Total No 
of Tenants 
& Vendors 
No. of 
Squatters 
No. of 
Vulnerable 
1 Grain Market 04.01.2020 28 18 5 5 
2 Sai Nagar Bus 
Stop 04.01.2020 60 42 8 10 
3 Elango Nagar Bus 
Stop 04.01.2020 36 28 5 3 
4 Mugalivakkam 22.01.2020 12 8 3 1 
5 DLF IT SEZ 04.01.2020  23 18 5 0 
6 Sathya Nagar 04.01.2020  24 15 5 4 
7 CTC 04.01.2020 30  26 4 0 
8 Butt Road 04.01.2020  25 19 0 6 
9 ST.Thomas Mount 04.01.2020 7  0 0 7 
10 Adambakkam 22.01.2020 2 2 0 0 
11 Vanuvampet 04.01.2020 25  18 2 5 "
114,PDF page 114,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
114 
 
 
12 Puzhuthivakkam 04.01.2020 20  15 3 2 
13 Madipakkam 04.01.2020  18 10 5 3 
14 Kilkattalai 04.01.2020  46 25 10 11 
15 Echangadu 04.01.2020 24  18 3 3 
16 Kovilambakkam 04.01.2020 32  20 8 4 
17 Vellakal 04.01.2020  17 12 5 0 
18 Medavakkam Koot 
Road 04.01.2020 27  21 6 0 
19 Kamrajar Garden 
Street 04.01.2020  4 0 0 4 
20 Medavakkam 
Junction 04.01.2020 43  29 12 2 
21 Perumbakkam 04.01.2020 0 0 0 0 
22 Global Hospital 04.01.2020 9  0 0 9 
23 Elcot 22.01.2020 12  6 3 3 
24 Alandur 22.01.2020 20 15 0 5 
25 Sholinganallur 22.01.2020 12 8 2 2 
26 Alwarthirunagar 22.01.2020 18 15 1 2 
27 Valasaravakkam 22.01.2020 16 9 4 3 
28 Karambakkam 22.01.2020 32 19 10 3 
29 Alapakkam 22.01.2020 0 0 0 0 
30 Porur Jn 22.01.2020 0 0 0 0 
Total 622 416 109 97 
 "
115,PDF page 115,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
115 
 
 
 
  
 
  
 
 "
116,PDF page 116,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
116 
 
 
 
 
 
 
 "
117,PDF page 117,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
117 
 
 
 
 
 
  
 
 "
118,PDF page 118,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
118 
 
 
 
Appendix 5 Media Announcements 
"
119,PDF page 119,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
119 
 
 
 
 
 "
120,PDF page 120,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
120 
 
 
Appendix 6: Acquisition of Private Property - Process adopted for Chennai Metro 
Phase I and Phase II JICA Project 
Acquisition was undertaken under The Tamil Nadu Acquisition of Land for Industrial 
Purposes Act 1997 (Tamil Nadu Act 10 of 1999 - President assent 21 May 1999)A 
 Process  
When CMRL requires a land, an application would be made to the revenue authority 
accompanied with a copy of the plan showing the survey numbers, purpose of the 
acquisition and the reason for the particular site to be chosen and the provision made for the 
cost of the acquisition. After the government has been fully satisfied about the purpose, the 
least area needed and the other relevant facts as provided under land acquisition rules, it will 
issue a notification that the particular land is required.  
Objections  
Objections are invited from all persons interested in land within thirty days from the 
date of notification. 
Claim and award  
A notice was issued to all the persons interested in the acquisition to file their claim 
reports in determining the compensation.  
 Compensation Amounts for Land  
 
With the objective of speedy land acquisition, land was purchased through 
negotiations. The CMRL Negotiation Committee was empowered to negotiate compensation 
with land owners upto maximum 225% of market value in urban areas. Interest of 12% per 
annum of market value determined by the Committee for a period commencing from cutoff 
date to fix market value till date of execution of agreement deed or taking possession of land 
whichever is earlier, wa s paid. This method was adopted for privately owned land in 
residential, commercial, religious ( Times of India, March 8, 2012 ), educational and medical 
uses.  
The negotiated price for land purchase was arrived at based on the prevailing market 
values. The CMRL Negotiation Committee determined the market value after reviewing 
guideline value and registered sale value. A suitable cutoff date was fixed for each stretch 
for determining the market value. The market value was determined as follows: 
 
 (a) The mark et value, if any, specified in the Indian Stamp Act 1899 (2 of 
1899) for the registration of sale deeds or agreements to sell, as the case may be, in 
the area, where the land is situated; or 
(b)The average sale price for similar type of land situated in th e nearest 
village or nearest vicinity area;  
  
whichever is higher. 
 
Explanation 1: the average sale price referred to in clause (b) shall be determined 
taking into account the sale deeds or the agreements to sell registered for similar 
type of area in the  near village or near vicinity area during immediately preceding 
three years of the year in which such acquisition of land is proposed to be made. 
Explanation 2: For determining the average sale price referred to in Explanation 1, 
one-half of the total num ber of sale deeds or the agreements to sell in which the 
highest sale price has been mentioned shall be taken into account.  "
121,PDF page 121,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
121 
 
 
Explanation 3: While determining the market value under this section and the 
average sale price referred to in Explanation 1 or Exp lanation 2, any price paid as 
compensation for land acquired under the provisions of this Act on an earlier 
occasion in the district shall not be taken into consideration. 
Explanation 4: While determining the market value under this section and the 
average sale price referred to in Explanation 1 or Explanation 2, any price paid, 
which.in the opinion of the Committee is not indicative of actual prevailing market 
value may be discounted for the purposes of calculating market value. 
  (2) Where the market value cannot be determined for the reasons  that- 
(a) The land is situated in such area where the transactions in land are 
restricted by or under any other law for the time being in force in that area; or 
(b) the registered sale deeds or agreements to sell as mentioned in clause (a) 
of sub -section (l) for similar land are not available for the immediately 
preceding three years; or 
(c) The market value has not been specified under the Indian stamp Act, 1899 
(2 of 1999) by the appropriate authority, the committee  shall specify the floor 
price or minimum price per unit area of the said land based on the price 
calculated in the manner specified in sub -section (1) in respect of similar 
types of land situated in the immediate adjoining areas. 
 
In case where the price demanded by the land owner exceeds the norms and is felt to 
be unreasonable, land acquisition through the Land Acquisition Act shall be resorted 
to. "
122,PDF page 122,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
122 
 
 
 Appendix: 7 Terms of Reference of General Consultant in Implementation of RP, LRP  
and GAP  
I. Review and upd ate RAP with field assistance of the NGO as necessary based on 
detailed design in accordance with the agreed RPF. 
II. Review and update vulnerable communities plan (VCP) to cater to those vulnerable 
families that may be affected. This is in addition to IPPF/IPDP „as applicable‟.  
III. Ensure consultations are carried out according to the Consultation Plan / Strategy. 
IV. Conduct a social audit to confirm whether the land acquisition and resettlement 
activities which have been already taken place were in accordance with Funding 
Agencies‟ Social Policy, then prepare a Social Monitoring Report to submit to CMRL; 
V. Assist CMRL in  
(i) Verification of database of affected structures, families, persons and 
„Payment Statement‟ for individual eligible PAPs  prepared by NGO. The 
places where each eligible PAPs will relocate to (if any) are necessary to 
be recorded so that CMRL could implement monitoring on income and 
living conditions of resettled persons; 
(ii) Approval of micro plan prepared by NGO  
VI. Assist CMRL in supervising the social asse ssment, or supplementing the existing 
social assessment when necessary, including, but not limited to, the baseline survey 
for monitoring and evaluating the income restoration plan and the need assessment 
survey for identifying income restoration opinions during early stage of the detailed 
design and review the existing income restoration plan and special assistance plan 
for vulnerable PAPs and revise/update the contents of the plans if necessary based 
on priorities identified with support of relevant gover nment agencies and NGOs. 
Existing government programmes focused on vulnerable and backward communities 
will be taken into account while updating these plans. If necessary, further 
consultations should be conducted to record and reflect feedbacks from vulne rable 
PAPs.  
VII. Assist CMRL in  
VIII. support CMRL in internal monitoring of disbursal of compensation and R&R 
assistances before start of civil works  
IX. support CMRL in internal monitoring of resettlement and Livelihood Restoration and 
its effectiveness upto completion of construction  
X. support CMRL in internal monitoring of Gender Action and its effectiveness upto 2 
years after commissioning. 
XI. Assist CMRL to implement GAP. Identify any further adverse gender-specific impacts 
of the Project and update GAP to reduce the se. Suggest methods for monitoring the 
benefits that are expected to be accruing to females; 
XII. Assist CMRL to implement IPPF (if applicable). Identify any further risks and impacts 
of construction activities impacting the Scheduled Tribe population and updat e the 
IPPF. This will include meeting with selected tribal populations regarding their views 
and interests concerning the types of activities to be supported by the Project; "
123,PDF page 123,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
123 
 
 
XIII. Assist CMRL in the capacity building of CMRL staff on social management through 
on-the-job training on social assessment techniques, mitigation measure planning 
and implementation, supervision and monitoring, and reporting; 
XIV. Submit the Social Monitoring Report monthly after the commencement of the 
services until land acquisition is compl eted before start of civil works, resettlement 
activities including livelihood restoration are completed before completion of 
construction program. Submit report on gender action every 3 months for 2 years 
after the completion of the Project; The Social Mo nitoring as per Funding agencies 
E&S templates will be filed and attached to the Report; 
XV. After verifying the Social Monitoring Report by CMRL, assist submitting the Report to 
Funding Agencies as part of the Progress Status Report every three (3) months aft er 
the commencement of the services until land acquisition is completed before start of 
civil works and resettlement activities including livelihood restoration program are 
completed before the completion of the Project and semi  annually for 2 years after 
the completion of the Project; 
XVI. Assist in procurement of RAP INGO and external monitoring Agencies (EMA). The 
ToR for INGO/EMA will be attached in RAP and will be agreed between CMRL and 
Funding Agencies in the course of Social Review of Funding Agencies;  
XVII. Assist CMRL, INGO and EMA in facilitating stakeholder‟s participation (including 
focus group discussions for vulnerable PAPs) and providing feedbacks on their 
comments regarding RAP; 
XVIII. Assist CMRL to establish GRM for workers and monitor the labor working co nditions 
and other rights in conformity with applicable Legislations and Funding Agencies‟ 
Social Policy; 
XIX. Assist CMRL in establishment of GRM including formation of GRC to resolve 
grievances of social matters in a timely manner; 
XX. Assist CMRL to monitor activities of NGO in ensuring that the PAPs are fully aware of 
the grievance redress procedure and the process of bringing their complaints, 
investigate the veracity of the complaints, and recommends actions/measures to 
settle them amicably, fairly and transparently before they go to the redress committee 
or the courts of law; and 
XXI. Provide technical services with GRC for keeping and updating records when 
necessary. "
124,PDF page 124,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4 
 
124 
 
 
Appendix 8   Terms of Reference (ToR) for NGO/Agency to assist PIU in Resettlement 
Plan Implementation 
1 Project Background 
Large-scale urbanization in IT/ITES and industrialization with rapid growth of 
vehicular population has laid severe stress on urban transport system in Chennai. The city 
has about 48 lakhs vehicles as per Tamil Nadu government vehi cle statistics. The usage of 
private modes is increasing unabated mainly due to inadequate public transport facilities. 
With a view of developing effective and efficient mass transit systems in addition to 
the existing public transportation and Phase -I Metro rail system, the Government of Tamil 
Nadu has decided to introduce priority corridors as a part of Phase -II Metro Rail Network. 
The proposed corridor is the area along the Metro corridors and depot locations which have 
been decided by the Client Chennai  Metro Rail Limited (CMRL). The corridor starts from 
Lighthouse and ends at Poonamallee Bypass covering a total length of 26.085 kms and a 
total of 30 stations. 
This RP addresses social issues arising out of acquisition of land and other assets, 
eviction of squatters and removal of encroachments resulting in social and / or economic 
displacement to households / individuals / community, either direct or indirect and is in 
compliance with ADB's Safeguard Policy Statement, 2009, Right to Fair Compensation and 
Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013 and the  World 
Bank and Asian Infrastructure Investment Bank's resettlement policy. 
A Resettlement Plan (RP) has been prepared to assist the affected people to 
improve or at least restore their living standards to the pre -project level. This RP captures 
the involuntary resettlement impacts arisin g out of the proposed Corridor 5  of CMRL-Phase 
II. The document describes the magnitude of impact, mitigation measures proposed, method 
of valuation of land, structure and other assets, eligibility criteria for availing benefits, 
baseline socioeconomic characteristics, entitlements based on type of loss and tenure, the 
institutional arrangement for delivering the entitlements and mechanism fo r resolving 
grievances and monitoring. 
The Implementing Agency (IA), i.e., CMRL has decided to call in for the services of 
RP implementation support agency/NGO experienced in carrying out such rehabilitation and 
resettlement activities at the grass root level to assist the PIUs in RP implementation. 
2 Objectives of the Assignment 
The NGO shall assist the CMRL in the implementation of the Resettlement Plan for 
Corridor-5 and shall undertake the following tasks:  
 Educating the Affected Persons (APs) on their ri ghts to entitlements and 
obligations.  
 To ensure that the APs are given the full entitlements due to them, according to 
the entitlements in the RP.  
 To provide support and information to APs for income restoration.  
 Assist the APs in redressing their griev ances (through the grievance redress 
committee set up for the project) 
 To assist the Project Implementation Unit (PIU) with social responsibilities of the 
project, such as compliance with labour laws, prohibition of child labour, and 
gender issues.  "
