page,reference,text
73,PDF page 73,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
71 
 
 
 
 
"
74,PDF page 74,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
72 
 
 
 
 
"
75,PDF page 75,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
73 
 
 
 
 
 
"
76,PDF page 76,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
74 
 
 
 
 
"
77,PDF page 77,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
75 
 
 
 
 
 
"
78,PDF page 78,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
76 
 
 
 
 
"
79,PDF page 79,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
77 
 
 
 
 
"
80,PDF page 80,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
78 
 
 
 
 
"
81,PDF page 81,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
79 
 
 
 
 
"
82,PDF page 82,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
80 
 
 
 
 
 
"
83,PDF page 83,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
81 
 
 
 
 
 
"
84,PDF page 84,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
82 
 
 
 
 
 
 
"
85,PDF page 85,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
83 
 
 
 
 
 
"
86,PDF page 86,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
84 
 
 
 
 
 
 
"
87,PDF page 87,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
85 
 
 
 
 
 
"
88,PDF page 88,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
86 
 
 
 
 
 
"
89,PDF page 89,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
87 
 
 
 
 
 
 
 
"
90,PDF page 90,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
88 
 
 
 
 
Appendix 4 Public Consultation and Meetings 
Public Consultation December 2018 and April 2019 
 
S.No 
 
Corridor 
Date of 
Public 
Meeting 
 
Venue Total no. of persons 
attended 
1 4 06.12.2018 Kutchery Road 45 
2 4 07.12.2018 Thrumayilai Metro 7 
3 4 11.12.2018 Alwarpet 33 
4 4 13.12.2018 Bharathidasan Road 91 
5 4 14.12.2018 Adyar Gate Junction 49 
6 4  
18.12.2018 
Nandanam 6 
7 4 Natesan Park 30 
8 4 Panagal Park 9 
9 4 21.12.2018 Kodambakkam Metro 112 
10 4 19.12.2018 Meenakshi College 4 
11 4  
 
02.04.2019 
Power House 5 
12 4 Vadapalani 11 
13 4 Saligramam 12 
14 4 Avichi School 26 
15 4 Alwarthiru Nagar 36 
16 4  
01.04.2019 
Valasaravakkam 17 
17 4 Karambakkam 5 
18 4 Alapakkam Junction 44 
19 4 Porur Junction 31 
20 4 03.04.2019 Ramachandra Hospital - 
21 4 Iyappanthangal Bus Depot 1 
22 4  
 
02.04.2019 
Kattupakkam - 
23 4 Kumananchavadi - 
24 4 Karayanchavadi - 
25 4 Poonamallee Bus Terminus - 
26 4 Poonamallee Bypass - 
27 4 Depot-Poonamallee 17 
28 4  
09.01.2019 
Meenakshi College MS 2 
29 4 Thirumylai MS - 
30 4 Alwarpet - 
31 4 Adyar Gate Junction - 
Total 593 "
91,PDF page 91,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
89 
 
 
 
 
Public Consultation with Non-title holders January 2020 
 
 
S. 
No 
 
Station Name 
Date of  
Public 
Meeting 
Total no. 
of 
persons 
attended 
Total No of 
Tenants &  
Vendors 
 
No. of 
Squatters 
 
No. of 
Vulnerable 
1 Light House 04.01.2020 28 18 5 5 
2 Kutchery Road 04.01.2020 60 42 8 10 
3 Thrumayilai 
Metro 04.01.2020 36 28 5 3 
4 Alwarpet 22.01.2020 12 8 3 1 
5 Bharathidasan 
Road 04.01.2020 23 18 5 s0 
6 Adyar Gate 
Junction 04.01.2020 24 15 5 4 
7 Nandanam 04.01.2020 30 26 4 0 
8 Natesan Park 04.01.2020 25 19 0 6 
9 Panagal Park 04.01.2020 7 0 0 7 
10 Kodambakkam 
Metro 22.01.2020 2 2 0 0 
11 Meenakshi 
College 04.01.2020 25 18 2 5 
12 Power House 04.01.2020 20 15 3 2 
13 Vadapalani 04.01.2020 18 10 5 3 
14 Saligramam 04.01.2020 46 25 10 11 
15 Avichi School 04.01.2020 24 18 3 3 
16 Alwarthiru Nagar 04.01.2020 32 20 8 4 
17 Valasaravakkam 04.01.2020 17 12 5 0 
18 Karambakkam 04.01.2020 27 21 6 0 
 
19 Alapakkam 
Junction 
 
04.01.2020 
 
4 
 
0 
 
0 
 
4 
20 Porur Junction 04.01.2020 43 29 12 2 
21 Chennai Bye 
pass 04.01.2020 0 0 0 0 
 
22 Ramachandra 
Hospital 
 
04.01.2020 
 
9 
 
0 
 
0 
 
9 "
92,PDF page 92,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
90 
 
 
 
 
 
23 Iyappanthangal 
Bus Depot 04.01.2020 12 6 3 3 
24 Kattupakkam 22.01.2020 20 15 0 5 
25 Kumananchavadi 22.01.2020 12 8 2 2 
26 Karayanchavadi 22.01.2020 18 15 1 2 
27 Mulla Thottam 22.01.2020 16 9 4 3 
28 Poonamallee Bus 
Depot 22.01.2020 32 19 10 3 
29 Poonamallee 
Bypass 22.01.2020 0 0 0 0 
Total  622 416 109 97 
The public consultation was conducted in three different times for all the 29  
stations. Two consultations on 4 th January 2020, one in the morning and another in  
the afternoon were organized. The third public consultation was held on 22nd January 
2020. There were total 416 person are considered as project affected Non-title 
holders in this corridor. As many as 622 pe rsons attended the public consultations to 
express their views on the project.  The advantages and the impacts of the projects  
were apparently explained to the participants. 
The participants cleared the following doubts: 
 The participants want to know the exact route with the stations 
 They wanted to know the exact high of the station as they are afraid that the  
visibility of their shop and establishment 
 They asked the total period of the project and wanted to know whether 
customers inflow would be drastically scaled down 
 They enquired that the relocation or closure of their shop is temporary or  
permanent 
 Then tenants wanted to know about the return of their advance money given 
to the owners and they were specific about any allowances given to them for 
the shifting 
 Generally, the public want to know whether they would get any employment  
opportunities from the project implementation 
 The public was delighted to know the positive impact of the project such as  
reducing the travel time, without air and no ise pollution, with no traffic and  
accident-free transport. "
93,PDF page 93,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
91 
 
 
 
 
Meeting with Title Holders in CMRL for Corridor 4 December 2018 and April  
2019 
Between 6 December and 21 Decembe r 2018, 1 April and 22 April 2019 representatives or  
owners or persons interested of 299 properties attended the meetings held by CMRL in their  
office. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
94,PDF page 94,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
92 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
95,PDF page 95,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
93 
 
 
 
 
Appendix: 5 Media Announcements 
 
 
Station Name Private 
/ Govt. 
 
Paper Published 
3(2) 
Published 
Date 
03-Kutchery Road 
MS 
 
Private 
 
Daily Thanthi The New Indian 
Express 
 
03.11.2018 
 
04-Thirumayilai MS 
 
Private 
 
Daily Thanthi The New Indian 
Express 
 
03.11.2018 
 
05-Alwarpet MS 
 
Private 
 
Daily Thanthi The New Indian 
Express 
 
03.11.2018 
06-Bharathidasan 
Road MS 
 
Private 
 
Daily Thanthi The New Indian 
Express 
 
03.11.2018 
07-Adayar Gate 
Junction MS 
 
Private 
 
Daily Thanthi The New Indian 
Express 
 
03.11.2018 
 
08-Nandanam MS 
 
Private 
 
Daily Thanthi The New Indian 
Express 
 
03.11.2018 
 
09-Natesan Park MS 
 
Private 
 
Daily Thanthi The New Indian 
Express 
 
03.11.2018 
 
10-Panagal Park MS 
 
Private 
 
Daily Thanthi The New Indian 
Express 
 
03.11.2018 
11-Kodambakkam 
MS 
 
Private 
 
Daily Thanthi The New Indian 
Express 
 
03.11.2018 
12-Meenakshi 
College MS 
 
Private 
 
Daily Thanthi The New Indian 
Express 
 
14.11.2018 
Left Out Survey No. 
Central Division, 
12-Meenakshi 
College MS 
 
Private 
 
Daily Thanthi 
 
The New Indian 
Express 
 
06.12.2018 
Left Out Survey No. 
South Division, 
04-Thirumayilai MS 
 
Private 
 
Daily Thanthi The New Indian 
Express 
 
06.12.2018 
 
05-Alwarpet MS 
 
Private 
 
Daily Thanthi The New Indian 
Express 
 
06.12.2018 
07-Adyar Gate 
Junction MS 
 
Private 
 
Daily Thanthi The New Indian 
Express 
 
06.12.2018 
18-Valasaravakkam 
MS 
 
Private 
 
Daily Thanthi 
 
The Hindu 
 
02.03.2019 
 
19-Karambakkam MS 
 
Private 
 
Dinamani 
 
The Times of India 
 
02.03.2019 "
96,PDF page 96,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
94 
 
 
 
 
20-Alapakkam Jn MS 
 
Private 
 
Dinakaran 
Kathambam 
 
The New Indian 
Express 
 
02.03.2019 
 
21-Porur Junction MS 
 
Private 
 
Dinamalar 
 
The Times of India 
 
02.03.2019 
 
25-Kattupakkam MS 
 
Private Hindu Tamil 
Thisai 
The New Indian 
Express 
 
01.03.2019 
26-Kumananchavadi 
MS 
 
Private 
 
Dinamalar 
 
The Hindu 
 
01.03.2019 
27-Karayanchavadi 
MS 
 
Private 
 
NPT Amma 
 
The Time of India 
 
01.03.2019 
29-Poonamallee Bus 
Terminus MS 
 
Private 
 
Dinakaran 
 
The Time of India 
 
01.03.2019 
30-Poonamallee 
Bypass MS 
 
Private 
 
Dinamani The New Indian 
Express 
 
01.03.2019 
Depot - Poonamallee Private Daily Thanthi The Hindu 01.03.2019 
13-Power House MS Private NPT Amma The New Indian 
Express 
02.03.2019 
 
14-Vadapalani MS 
 
Private 
 
Dinakaran 
Kathambam 
 
The New Indian 
Express 
 
02.03.2019 
 
15-Saligramam MS 
 
Private 
 
Dinamalar 
 
The Times of India 
 
02.03.2019 
 
16-Avichi School MS 
 
Private 
 
Hindu Tamil 
Thisai 
 
The Hindu 
 
02.03.2019 
17-Alwathirunagar 
MS 
 
Private 
 
Daily Thanthi 
 
The Hindu 
 
02.03.2019 
 
23-Ramachandra 
Hospital MS 
 
Private 
 
Daily Thanthi 
 
The Hindu 
 
02.03.2019 
24-Iyyapanthangal 
Bus Depot MS 
 
Private 
 
Dinamalar 
 
The Times of India 
 
02.03.2019 
EX-34 Viaduct Near 
Poonamalle Bus 
 
Private 
 
Daily Thanthi 
 
The Hindu 
 
27.01.2020 "
97,PDF page 97,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
95 
 
 
 
Terminus     
EX-36 Viaduct Near 
Poonamalle Bus 
Terminus 
 
Private 
 
Dinakaran 
 
The New Indian 
Express 
 
27.01.2020 
EX-41 Viaduct Near 
Poonamalle Bypass 
 
Private 
 
Dinamalar 
 
The Times of India 
 
27.01.2020 
Alwarthirunagar 
Parking Area 
 
Private 
 
Hindu Tamil The New Indian 
Express 
 
31.01.2020 
 
EX-2 to 4 Viaduct 
Near Power House 
 
Private 
 
Daily Thanthi 
 
The Hindu 
 
31.01.2020 
EX-12 & 13 Viaduct 
Near Avichi School 
 
Private 
 
Dinamalar The New Indian 
Express 
 
31.01.2020 
 
EX-16 to 18 Viaduct 
Alwarrthiru Nagar 
 
Private 
 
Daily Thanthi 
 
The Hindu 
 
31.01.2020 
EX-20 Viaduct Near 
Valasaravakkam 
 
Private 
 
Hindu Tamil The New Indian 
Express 
 
31.01.2020 
EX-22 Viaduct Near 
Karambakkam 
 
Private 
 
Dinamani 
 
The Hindu 
 
31.01.2020 
EX-23 Viaduct Near 
Alapakkam Junction 
 
Private 
 
Dinamalar 
 
Times of India 
 
31.01.2020 
Ex-24 Viaduct Near 
Porur Junction 
 
Private 
 
Daily Thanthi The New Indian 
Express 
 
31.01.2020 
Ex-26 Viaduct Near 
Porur Junction 
 
Private 
 
Dinamani 
 
Deccan Chronicle 
 
31.01.2020 
Ex-27 Viaduct Near 
Porur Junction 
 
Private 
 
Daily Thanthi 
 
The Hindu 
 
31.01.2020 
LHCM-32     to      35 
Viaduct & Ramp 
Portion Near Power 
House 
 
 
Private 
 
 
Dinakaran 
 
The New Indian 
Express 
 
 
31.01.2020 "
98,PDF page 98,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
96 
 
 
 
 
 
 
 
 
"
99,PDF page 99,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
97 
 
 
 
 
Appendix 6: Acquisition of Private Property - Process adopted for Chennai Metro 
Phase I and Phase II JICA Project 
Acquisition was undertaken under The Tamil Nadu Acquisition of Land for Industrial 
Purposes Act 1997 (Tamil Nadu Act 10 of 1999 - President assent 21 May 1999)A 
 Process 
When CMRL requires a land, an application would be made to the revenue authority  
accompanied with a copy of the plan showing the survey numbers, purpose of the 
acquisition and the reason for the particular site to be chosen and the provision made for the 
cost of the acquisition. After the government has been fully satisfied about the purpose, the  
least area needed and the other relevant facts as provided under land acquisition rules, it will 
issue a notification that the particular land is required. 
Objections 
Objections are invited from all persons interested in land within thirty days from the 
date of notification. 
Claim and award 
A notice was issued to all the persons interested in the acquisition to file their claim 
reports in determining the compensation. 
 Compensation Amounts for Land 
 
With the objective of speedy land acquisition, land was purchased through 
negotiations. The CMRL Negotiation Committee was empowered to negotiate compensation 
with land owners upto maximum 225% of market value in urban areas. Interest of 12% per  
annum of market value determined by the Committee for a period commencing from cutoff  
date to fix market value till date of execution of agreement deed or taking possession of land 
whichever is earlier, was paid. This method was adopted for privately owned land in 
residential, commercial, religious ( Times of India, March 8, 2012 ), educational and medical  
uses. 
The negotiated price for land purchase was arrived at based on the prevailing market 
values. The CMRL Negotiation Committee determined the market value after reviewing  
guideline value and registered sale value. A suitable cutoff date was fixed for each stretch 
for determining the market value. The market value was determined as follows: 
 
(a) The market value, if any, specified in the Indian Stamp Act 1899 (2 of  
1899) for the registration of sale deeds or agreements to sell, as the case may be, in  
the area, where the land is situated; or 
(b) The average sale price  for similar  type of  land situated in the  nearest 
village or nearest vicinity area; 
 
whichever is higher. 
 
Explanation 1: the average sale price referred to in clause (b) shall be determined  
taking into account the sale deeds or the agreements to sell registered for similar 
type of area in the near village or near vicinity area during immediately preceding  
three years of the year in which such acquisition of land is proposed to be made. 
Explanation 2: For  determining the average sale price referred to in Explanation 1,  
one-half of the total number of sale deeds or the agreements to sell in which the  
highest sale price has been mentioned shall be taken into account. "
100,PDF page 100,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
98 
 
 
 
 
Explanation 3: While determining the market value under this section and the 
average sale price referred to in Explanation 1 or Explanation 2, any price paid as  
compensation for land acquired under the provisions of this Act on an earlier 
occasion in the district shall not be taken into consideration. 
Explanation 4: While determining the market value under this section and the 
average sale price referred to in Explanation 1 or Explanation 2, any price paid,  
which.in the opinion of the Committee is not indicative of actual prevailing market  
value may be discounted for the purposes of calculating market value. 
(2) Where the market value cannot be determined for the reasons that- 
(a) The land is situated in such area where the trans actions in land are  
restricted by or under any other law for the time being in force in that area; or 
(b) the registered sale deeds or agreements to sell as mentioned in clause (a) 
of sub-section (l) for similar land are not available for the immediately 
preceding three years; or 
(c) The market value has not been specified under the Indian stamp Act, 1899 
(2 of 1999) by the appropriate authority, the committee shall specify the floor  
price or minimum price per unit area of the said land based on the price  
calculated in the manner specified in sub-section (1) in respect of similar 
types of land situated in the immediate adjoining areas. 
 
In case where the price demanded by the land owner exceeds the norms and is felt to  
be unreasonable, land acquisition through the Land Acquisition Act shall be resorted  
to. "
101,PDF page 101,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
99 
 
 
 
 
 
 
Appendix: 7 Terms of Reference of General Consultant in Implementation of RP, LRP 
and GAP 
I. Review and update RAP with field assistance of the NGO as necessary based on 
detailed design in accordance with the agreed RPF. 
II. Review and update vulnerable communities plan (VCP) to cater to those vulnerable 
families that may be affected. This is in addition to IPPF/IPDP ‘as applicable’. 
III. Ensure consultations are carried out according to the Consultation Plan / Strategy. 
IV. Conduct a social audit to confirm whether the land acquisition and resettlement  
activities which have been already taken place were in accordance with Funding  
Agencies’ Social Policy, then prepare a Social Monitoring Report to submit to CMRL; 
V. Assist CMRL in 
(i) Verification of database of affected structures, families, persons and 
‘Payment Statement’ for individual eligible PAPs prepared by NGO. The  
places where each eligible PAPs will relocate to (if any) are necessary to  
be recorded so that CMRL could implement monitoring on income and  
living conditions of resettled persons; 
(ii) Approval of micro plan prepared by NGO 
VI. Assist CMRL in supervising the social assessment,  or supplementing the existing  
social assessment when necessary, including, but not limited to, the baseline survey  
for monitoring and evaluating the income restoration plan and the need assessment  
survey for identifying income restoration opinions during early stage of the detailed  
design and review the existing income restoration plan and special assistance plan 
for vulnerable PAPs and revise/update the contents of the plans if necessary based  
on priorities identified with support of relevant government agencies and NGOs.  
Existing government programmes focused on vulnerable and backward communities  
will be taken into account while updating these plans. If necessary, further 
consultations should be conducted to record and reflect feedbacks from vulnerable  
PAPs. 
VII. Assist CMRL in 
VIII. support CMRL in internal monitoring of disbursal of compensation and R&R 
assistances before start of civil works 
IX. support CMRL in internal monitoring of resettlement and Livelihood Restoration and  
its effectiveness upto completion of construction 
X. support CMRL in internal monitoring of Gender Action and its effectiveness upto 2  
years after commissioning. 
XI. Assist CMRL to implement GAP. Identify any further adverse gender-specific impacts 
of the Project and update GAP to reduce these. Suggest methods for monitoring the  
benefits that are expected to be accruing to females; 
XII. Assist CMRL to implement IPPF (if applicable). Identify any further risks and impacts  
of construction activities impacting the Scheduled Tribe population and update the "
102,PDF page 102,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
100 
 
 
 
 
IPPF. This will include meeting with selected tribal populations regarding their views  
and interests concerning the types of activities to be supported by the Project; 
XIII. Assist CMRL in the capacity building of CMRL staff on social management through  
on-the-job training  on social assessment techniques,  mitigation measure planning 
and implementation, supervision and monitoring, and reporting; 
XIV. Submit the Social Monitoring Report monthly after the commencement of the 
services until land acquisition is completed before start of civil works, resettlement  
activities including livelihood restoration are completed before completion of 
construction program. Submit report on gender ac tion every 3 months for 2 years  
after the completion of the Project; The Social Monitoring as per Funding agencies  
E&S templates will be filed and attached to the Report; 
XV. After verifying the Social Monitoring Report by CMRL, assist submitting the Report to  
Funding Agencies as part of the Progress Status Report every three (3) months after  
the commencement of the services until land acquisition is completed before start of  
civil works and resettlement activities including livelihood restoration program are  
completed before the completion of the Project and semi  annually for 2 years after  
the completion of the Project; 
XVI. Assist in procurement of RAP INGO and external monitoring Agencies (EMA). The  
ToR for INGO/EMA will be attached in RAP and will be agreed betwe en CMRL and 
Funding Agencies in the course of Social Review of Funding Agencies; 
XVII. Assist CMRL, INGO and EMA in facilitating stakeholder’s participation (including  
focus group discussions for vulnerable PAPs) and providing feedbacks on their 
comments regarding RAP; 
XVIII. Assist CMRL to establish GRM for workers and monitor the labor working conditions  
and other rights in conformity with applicable Legislations and Funding Agencies’  
Social Policy; 
XIX. Assist CMRL in establishment of GRM including formation of GRC to resolve 
grievances of social matters in a timely manner; 
XX. Assist CMRL to monitor activities of NGO in ensuring that the PAPs are fully aware of 
the grievance redress procedure and the process of bringing their complaints, 
investigate the veracity of the  complaints, and recommends actions/measures to  
settle them amicably, fairly and transparently before they go to the redress committee 
or the courts of law; and 
XXI. Provide technical services with GRC for keeping and updating records when 
necessary. "
103,PDF page 103,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
101 
 
 
 
 
Appendix 8 Terms of Reference (ToR) for NGO/Agency to assist PIU in Resettlement 
Plan Implementation 
1 Project Background 
Large-scale urbanization in IT/ITES and industrialization with rapid growth of 
vehicular population has laid severe stress on urban transport system in Chennai. The city  
has about 48 lakhs vehicles as per Tamil Nadu government vehicle statistics. The usage of  
private modes is increasing unabated mainly due to inadequate public transport facilities. 
With a view of developing effective and efficient mass transit systems in addition to  
the existing public transportation and Phase -I Metro rail system, the Government of Tamil  
Nadu has decided to introduce priority corridors as a part of Phase -II Metro Rail Net work. 
The proposed corridor is the area along the Metro corridors and depot locations which have  
been decided by the Client Chennai Metro Rail Limited (CMRL). The corridor starts from  
Lighthouse and ends at Poonamallee Bypass covering a total length of 26. 085 kms and a  
total of 30 stations. 
This RP addresses social issues arising out of acquisition of land and other assets,  
eviction of squatters and removal of encroachments resulting in social and / or economic  
displacement to households / individuals / com munity, either direct or indirect and is in  
compliance with ADB's Safeguard Policy Statement, 2009, Right to Fair Compensation and  
Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013 and the  World 
Bank and Asian Infrastructure Investment Bank's resettlement policy. 
A Resettlement Plan (RP) has been prepared to assist the affected people to 
improve or at least restore their living standards to the pre-project level. This RP captures 
the involuntary resettlement impacts arising out of the proposed Corridor 4 of CMRL-Phase 
II. The document describes the magnitude of impact, mitigation measures proposed, method 
of valuation of land, structure and other assets, eligibility criteria for availing benefits, 
baseline socioeconomic characteristics, entitlements based on type of loss and tenure, the  
institutional arrangement for delivering the entitlements and mechanism for resolving 
grievances and monitoring. 
The Implementing Agency (IA), i.e., CMRL has decided to call in for the ser vices of 
RP implementation support agency/NGO experienced in carrying out such rehabilitation and  
resettlement activities at the grass root level to assist the PIUs in RP implementation. 
2 Objectives of the Assignment 
The NGO shall assist the CMRL in the implementation of the Resettlement Plan for  
Corridor-4 and shall undertake the following tasks: 
 Educating the Affected Persons (APs) on their rights to entitlements and 
obligations. 
 To ensure that the APs are given the full entitlements due to them, according to 
the entitlements in the RP. 
 To provide support and information to APs for income restoration. 
 Assist the APs in redressing their grievances (through the grievance redress  
committee set up for the project) 
 To assist the Project Implementation Unit (PIU) with social responsibilities of the  
project, such as compliance with labour laws, prohibition of child labour, and  
gender issues. "
104,PDF page 104,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
102 
 
 
 
 
 To conduct awareness program on HIV/AIDs, Health and Hygiene, and Human 
Trafficking in affected villages. 
 To collect data and submit progress reports on a monthly and quarterly basis for 
PIU to monitor the progress of RP implementation. 
3 Scope of Work 
 
3.1 Administrative Responsibilities of the NGO 
 Working in co-ordination with the PD, PIU; and assist the PD in carrying out the 
implementation of the RP; 
 To assist the APs in redressing their grievances through the GRCs; 
 Assist the PIU in disclosure, conducting public meetings, information campaigns 
during the RP implementation and give full information to the affected community; 
 Translate the summary of RP in local language for disclosure and disseminate to 
APs; 
 To assist the PIU in ensuring that the contractors comply with the applicable  
labour laws (including prohibition of child labour, bonded labour and gender 
requirements) as contained in the contract document; 
 To assist the PIU in ensuring compliance with safety, health and hygiene norms,  
and the conduct HIV/AIDS and Human Trafficking awareness/prevention 
campaigns; 
 Submit monthly and quarterly progress report to the PIU including both physical  
and financial progress. The report should also cover implementation issues, 
summary of grievances and summary of consultations. 
 Provide data and information that PIU will require in the management of the data  
base of the APs. 
 Assist PIU in providing training to APs wherever required in the implementation of 
RP. 
3.2 Responsibilities for Implementation of the RP 
 Agency/NGO shall verify the information already contained in the RP and the  
individual losses of the APs. They should validate the data provided in the RP 
and report to PIU on changes required, if any, along with documentary evidence. 
 Wherever required, update the census and socioeconomic survey data and 
administer the census and socioeconomic survey questionnaire, if there are APs  
who have been not covered during baseline survey and in particular the 
titleholders from whom land is being acquired. 
 The Agency/NGO shall establish rapport with APs, consult and provide 
information to them about the respective entitlements as proposed under the RP,  
and distribute entitlement cum Identity Cards to the eligible APs. The identity card 
should include a photograph of the AP, the extent of loss suffered, the entitlement 
and contact details of the PIU, NGO and GRC. 
 The Agency/NGO shall develop rapport between the APs and the Project 
Director, PIU. This will be achieved through regular interactions with both the PIU  
and the APs. Meetings with the PD, PIU will be held at least fortnightly, and  
meetings with the APs will be held monthly, during the entire duration of the  
assignment. All meetings and decisions taken shall be documented by the 
NGO/Agency. 
 Prepare monthly action plans with targets in consultation with the PIU. "
105,PDF page 105,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
103 
 
 
 
 
 The Agency/NGO shall prepare micro plan detailing the type of impact and 
entitlements for each AP and display the list in prominent public places prior to  
R&R award enquiry. 
 During the verification of the eligible APs, the Agency/NGO shall ensure that 
each of the APs are contacted and consulted either in groups or individually. The  
Agency/NGO shall specially ensure consultation with women from the APs 
families especially women headed households. 
 Participatory methods should be adopted in assessing the needs of the APs,  
especially with regard to the vulnerable groups of APs. The methods of contact  
may include gender participation through group’s interactions, and individual 
meetings and interactions. 
 The Agency/NGO shall explain to the APs the provisions of the policy and the  
entitlements under the RP. This shall include communication to the roadside  
squatters and enc roaches about the need for the timely shifting/relocation to  
resettlement site, the timeframe for disbursement of their entitlement. 
 The Agency/NGO shall disseminate information to the APs on the possible 
consequences of the project on the communities’ liv elihood systems and the  
options available, so that they do not remain ignorant. 
 Agency/NGO will monitor the civil construction work in each package to ensure  
there is no bonded/child labour. 
 In all of these, the Agency/NGO shall consider women as a special  focus group, 
and deal with them with care and sympathy. 
 The Agency/NGO shall assist the project authorities in ensuring a smooth 
transition (during the part or full relocation of the APs), helping the DPs to take  
salvaged materials and shift. In close consultation with the APs, the Agency/NGO 
shall inform the PIU about the shifting dates agreed with the APs in writing and  
the arrangements desired by the APs with respect to their entitlements. 
 The Agency/NGO shall assist the APs in opening bank accounts exp laining the 
implications, the rules and the obligations of a joint account and how s/he can  
access the resources s/he is entitled to. 
3.3 Accompanying and Representing the DPs at the Grievance Redressal 
Committee (GRC) Meetings 
 The Agency/NGO shall nominate a suitable person (from the staff of the NGO) to 
assist the APs in the GRC. 
 The Agency/NGO shall make the APs aware of the existence of grievance 
redressal committees (GRCs). 
 The Agency/NGO shall help the APs in filling the grievance application and also 
in clearing their doubts about the procedure as well as the context of the GRC 
award. 
 The Agency/NGO shall record the grievance and bring it to the notice of the 
GRCs within seven days of receipt of the grievance from the APs. It shall submit 
a draft note with respect to the particular grievance of the AP, suggesting multiple 
solutions, if possible, and deliberate on the same in the GRC meeting with the  
permission of the Chair of the GRC. 
 To accompany the APs to the GRC meeting on the decided date, help the AP to 
express his/her grievance in a formal manner if requested by the GRC and again  
inform the APs of the decisions taken by the GRC within 3 days of receiving a  
decision from the GRC. "
