page,reference,text
84,PDF page 84," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
Resettlement Assistance Plan and Cost Estimate   70 
 
locations. The goods and services required shall preferentially procure from these suppliers. 
The project developer MMRDA shall procure goods and services from the suppliers who 
belong to the group of PAFs.  
 
10.9 POST RESETTLEMENT SUPPORT  
 
The project affected families are placed in multi-storied vertical structures with legal title and 
all facilities as members of Cooperative Housi ng Society (CHS). It is their responsibility to 
manage properly their buildings, assets and other facilities like balwadi, welfare centre etc. 
They have also to manage their cooperative societies, and revolving funds which involve 
financial as well as organizational management needs. To address all these challenges, they 
need to assess and enhance their resources, knowledge, skills, and capacities.  
 
The post resettlement activities are formation of the co-operative societies, registration of the 
co-op societies, and regular receipt of interest on building maintenance funds (Rs. 20,000 
per PAF) of the resettlement colonies and the transfer of the capital, administration of 
community revolving funds (CRF), accessing basic services etc. MMRDA with the help of 
assisting NGO needs to prepare an action plan for post resettlement support as part of its 
exit strategy. 
 
10.10 COST ESTIMATE FOR R&R 
 
The cost for implementation of Resettlement and Rehabilitation Plan is given in Table 
10.1.The total cost for R&R implementation plan is INR.3469.37 million. 
 
TABLE 10.1 
COST FOR RESETTLEMENT & REHABILITATION 
S. No Description Unit Quantit
y 
Rate
(Rs.) 
Amount
(Rs.in million) 
A Compensation for loss of private land and structure has been presented in capital estimate 
of DPR 
B Accommodation and Infrastructure 
for Residential PAFs 
No. 1050 19,46,721/-
(93,100/-sq.m)* 
2044.06 
C Accommodation and Infrastructure 
for 402 Commercial and 33 
Residential cum Commercial  
PAFs 
No 435 23,37,738/-
(Rs.1,11,800/-
sq.m)* 
1016.92 
D Shifting Allowance No 1485 1000 1.49 
E Contribution towards Community 
Revolving Fund 
No 1485 1000 1.49 
F Relocation of Religious Structure No 4 10,000,00 4.00 
G Relocation of Community 
Structures 
No 15 10,000,00 15.00 
H Employment Allowance Fund No 278 10,000 33.36 
I Post Resettlement Activity NO 1485 20,000 29.70 
J NGO Cost @Rs.2000/- per household 2.97 
K Cost for Monitoring & Evaluation Lum sum 5.00 
 Total (A+B+C+D+E+F+G+H+I+J+K) 3153.97 
 Miscellaneous items @ 10% of sub total 315.40 
 TOTAL 3469.37 
Note:1.The cost includes land and buildings as per the Ready Reckoner, 2012.MMRDA has provided the cost of residential and 
commercial tenements of two relocation sites. The higher site cost per residential and commercial tenements has been 
considered. 
        2.Since the partially affected structures are in government land, they are considered for resettlement in R&R colony. "
85,PDF page 85," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
Monitoring and Evaluation   71 
 
CHAPTER - 11 
MONITORING AND EVALUATION 
 
11.1 BACKGROUND  
 
Monitoring & Evaluation are critical activities in involuntary resettlement. Monitoring involves 
periodic checking to ascertain whether activities are progressing as per schedule while 
evaluation is essentially to assess the performance of PAPs at the end of the project. For 
this purpose, a monitoring and evaluation (M &E) program is required to be developed to 
provide feedback to project management which will help keep the programs on schedule and 
make them successful. Monitoring and Evaluation of R&R gives an opportunity to the 
implementation and the funding agency to reflect broadly on the success of the basic R&R 
objectives, strategies and approaches. However, the objective of conducting M&E is to 
assess the efficiency and efficacy in implementation R&R activities, impact and 
sustainability, drawing lesions as a guide to future resettlement planning.  
 
Monitoring will give particular attention to  the project affected vulnerable groups such as 
scheduled castes, scheduled tribes,  BPL families, women headed households, widows, old 
aged and the  disabled. RAP implementation will be monitored both internally and externally. 
MMRDA will be responsible for internal monitoring through their field level officers of R&R 
cell and will prepare quarterly reports on th e progress of RAP implementation. An 
Independent Evaluation Consultant may be hired by MMRDA for mid and end term 
evaluation of RAP implementation. 
  
11.2 INTERNAL MONITORING  
 
The internal monitoring for RAP implementation will be carried out by MMRDA. The main 
objectives of internal monitoring are to: 
 
¾ measure and report progress against the RAP schedule; 
¾ verify that agreed entitlements are delivered in full to affected people; 
¾ identify any problems, issues or cases of hardship resulting from the resettlement 
process, and to develop appropriate corrective actions, or where problems are 
systemic refer them to the management team; 
¾   monitor the effectiveness of the grievance system 
¾  periodically measure the satisfaction of project affected people. 
 
Internal monitoring will focus on measurin g progress against the schedule of actions defined 
in the RAP. Activities to be undertaken by the MMRDA will include: 
 
¾ Liaison with the Land Acquisition team, construction contractor and project affected 
communities to review and report progress against the RAP; 
¾  Verification of land acquisition and compensation entitlements are being delivered in 
accordance with the RAP; 
¾ Verification of agreed measures to restore or enhance living standards are being 
implemented; 
¾ Verification of agreed measures to restore or enhance livelihood are being 
implemented; 
¾ Identification of any problems, issues, or cases of hardship resulting from 
resettlement process; "
86,PDF page 86," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
Monitoring and Evaluation   72 
 
¾ Through household interviews, assess project affected peoples’ satisfaction with 
resettlement outcomes; 
¾ Collection of records of grievances, follow up that appropriate corrective actions have 
been undertaken and that outcomes are satisfactory; 
 
Monitoring is a continuous process and will be carried out by field level officers of R&R Cell 
on regular basis to keep track of the R&R pr ogress. For this purpose, the indicators 
suggested have been given in Table 11.1. 
 
TABLE 11.1 
INDICATORS FOR MONITORING OF RAP PROGRESS 
 
INDICATORS PARAMETERS INDICATORS
 
 
 
Physical 
Extent of land acquired 
Number of structures dismantled 
Number of land users and private structure owners paid compensation 
Number of families affected 
Number of families purchasing land and extent of land purchased 
Number of PAPs receiving assistance/compensation 
Number of PAPs provided transport facilities/ shifting allowance 
Extent of government land identified for house sites
 
Financial 
 
Amount of compensation paid for land/structure 
Cash grant for shifting oustees 
Amount paid for training and capacity building of staffs 
 
 
Social 
Area and type of house and facility at resettlement site 
PAPs knowledge about their entitlements 
Communal harmony 
Morbidity & mortality rate  
Taken care of vulnerable population 
Women concern
 
 
Economic 
Entitlement of PAPs-land/cash 
Number of business re-established 
Utilization of compensation 
House sites/business sites purchased 
Successful implementation of Income 
Restoration Schemes
 
 
Grievance 
Number of community level meeting 
Number of GRC meetings 
Number of cases disposed by MMRDA to the satisfaction of PAPs 
Number of grievances referred and addressed by GRC 
Cases of LA referred to court, pending and settled 
 
 
Socio-economic survey and the land acquisition data provide the necessary benchmark for 
field level monitoring. A format for monitori ng of RAP implementation is presented in 
Annexure 11.1. 
 
11.3 INDEPENDENT EVALUATION 
 
As mentioned earlier, an Independent Evaluati on Agency (IEA) will be hired by MMRDA for 
mid and end term evaluation. A detailed Terms of Reference for IEA is presented in 
Annexure 11.2.The external evaluation will be carried out to achieve the following: 
 
¾ Verify results of internal monitoring, 
¾ Assess whether resettlement objectives have been met, specificifically, whether 
livelihoods and living standards have been restored or enhanced, "
87,PDF page 87," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
Monitoring and Evaluation   73 
 
¾ Assess resettlement efficiency, effect iveness, impact and sustainability, drawing 
lesions as a guide to future resettlement policy making and planning, and 
¾ Ascertain whether the resettlement entitlements were appropriate to meeting the 
objectives, and whether the objectives were suited to affected persons’ conditions, 
¾ This comparision of living standards will be in relation to the baseline information 
available in the BSES. If some baseline information is not available then such 
information should be collected on recall basis during the evaluation. 
 
The following should be considered as the basis for indicators in monitoring and evaluation 
of the project. The list of impact perform ance indicators suggested to monitor project 
objectives is delineated in Table 11.2. 
 
TABLE 11.2 
INDICATORS FOR PROJECT OUTCOME EVALUATION 
Objectives Risk Factor Outcomes and Impacts 
− The negative impact 
on persons affected 
by the project will be 
minimized. 
− Persons losing 
assets to the project 
shall be 
compensated at 
replacement cost. 
− The project-affected 
persons will be 
assisted in improving 
or regaining their 
standard of living. 
− Vulnerable groups 
will be identified and 
assisted in improving 
their standard of 
living. 
− Resettlement plan 
implementation may 
take longer time than 
anticipated 
− Institutional 
arrangement may not 
function as efficiently 
as expected 
− NGO may not 
perform the task as 
efficiently as 
expected 
− Unexpected number 
of grievances 
− Finding a suitable 
rehabilitation site for 
displaced population 
− PAPs falling below 
their existing 
standard of living 
− Satisfaction of land owners with the 
compensation and assistance paid 
− Type of use of compensation and 
assistance by land owners 
− Satisfaction of structure owner with 
compensation and assistance 
− Type of use of compensation and 
assistance by structure owner 
− % of PAPs adopted the skill acquired 
through training as only economic 
activity 
− % of PAPs adopted the skill acquired 
through training as secondary 
economic activity 
− % of PAPs reported increase in 
income due to training 
− % PAPs got trained in the skill of their 
choice 
− Role of NGO in helping PAPs in 
selecting trade for skill improvement 
− Use of productive asset provided to 
PAPs under on time economic 
rehabilitation grant 
− Type of use of additional assistance 
money by vulnerable group 
− Types of grievances received 
− No. of grievances forwarded to GRC 
and time taken to solve the 
grievances 
− % of PAPs aware about the GRC 
mechanism 
− % of PAPs aware about the 
entitlement frame work mechanism 
− PAPs opinion about NGO approach 
and accessibility 
 
 
 
 
 
 "
88,PDF page 88," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
Monitoring and Evaluation   74 
 
11.4 REPORTING REQUIREMENTS  
 
MMRDA will be responsible for supervision and implementation of the RAP. MMRDA will 
prepare quarterly progress reports on resettl ement activities. The Independent Evaluation 
Consultant will submit draft and final reports  of their assignment to MMRDA and determine 
whether resettlement goals have been achieved, more importantly whether livelihoods and 
living standards have been restored/ enhanced and suggest suitable recommendations for 
improvement. Submission of the draft repor t would be carried out after completion of 
assignment and the final report should be submitted after receiving feedback from MMRDA. 
 
 "
89,PDF page 89,"Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
References   
 
 
REFERENCES 
 
 
Government of India (2007): “The National  Rehabilitation and Resettlement Policy, 2007”, 
Ministry of Rural Development, GOI, New Delhi. 
 
Government of Maharashtra (2000):”Resettlement and Rehabilitation Policy for Mumbai 
Urban Transport Project”, Housing and Special Assistance Department, Mumbai. 
 
Government of Maharashtra (2006):”The Mumbai Metropolitan Region Development 
Authority Act, 1974, Government Printing, Stationary and Publications, Maharashtra 
State, Mumbai. 
 
Government of India (1995):”The Land Acquisition Act, 1984”, Central Law 
Agency,Allahabad. 
 
Hindustan Times (2011):”Notification “Mumbai Metro Rail Corporation Limited, Mumbai. 
 
JICA (2010):”The Guidelines for Environmental and Social Considerations”, July, Tokyo. 
 
MMRC (2011):”Detailed Project Report fo r Coloba-Bandra-SEEPZ Metro Corridor”,Final 
Report,November,Mumbai. 
 
MMRDA (2004):”Master Plan for Mumbai Metro”,May,Mumbai. 
 
Navbharat Times (2011):”Notification “Mumbai Metro Rail Corporation Limited,Mumbai. 
 
 "
90,PDF page 90,
91,PDF page 91,
92,PDF page 92,"Annexure- 2.4  
FORMAT FOR PUBLIC CONSULTATION 
ProjectName:/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis/elipsis 
Location Date & Time Stakeholders Issues Discussed Suggestions by Stakeholders 
 
 
 
 
 
 
 
  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Signature of Stakeholders:
 "
93,PDF page 93,
94,PDF page 94,
95,PDF page 95,
96,PDF page 96,
97,PDF page 97,
98,PDF page 98,
99,PDF page 99,
100,PDF page 100,
101,PDF page 101,
102,PDF page 102,
103,PDF page 103,
104,PDF page 104,
105,PDF page 105,
106,PDF page 106,
107,PDF page 107,
108,PDF page 108,
109,PDF page 109,"Annexure-5.9 
Mumbai Metro Line-3  Colaba-Bandra-SEEPZ(Fully U/G) 
Public Hearing for EIA and SIA study of Metro Line - 3 
Vide newspaper Notification Dated 12 th Dec 2011 suggestions / objections from concerned stakeholders were invited 
for Environmental Impact Assessment and Social Impact Assessment (EIA & SIA) of Metro Line 3 (Colaba – Bandra –
SEEPZ). M/s RITES consultants has submitted Draft EIA report draft SIA.   A public hearing for concerned stakeholders of the 
project was   organized on 11th April 2012  the details given below. 
Date Time Venue 
11thApril, 2012 10.00 am 
- 1.00 pm 
Insurance Institute of India (college of Insurance), 
‘G’block, Plot no.C-46, Bandra-Kurla Complex, 
Bandra(E)  Mumbai-400051 
 
   2.   Public hearing was attended by 200 stakeholders and 27 stakeholders raised their suggestion objection. Hearing panel consist of  
 following officers :- 
(1) Shri Rahul Asthana, Chairman, MMRC 
(2) Shri S.V.R. Srinivas, MD, MMRC 
(3) Shri P.R.K. Murthy, Director, MMRC 
(4) Shri G.R. Madan, Director, MRTS 
(5) Shri Vishram Patil, Chief, R&R 
(6) Shri Vikas Tondwalkar, JT.PD (Env.) 
(7) Shri V.K. Phatak, Urban planning Expert Ex-Chief, T&CP Division  
Details of suggestion objection raised by stakeholders are summarized below. 
 "
110,PDF page 110," 
 
Token  
No. 
Name Suggestion/Objection MMRC Remark  
4 Nitin Kilawala Metro line 3 to be combined with Metro line 2 and One 
depot location can be saved.  He has submitted a plan 
and mentioned about ridership. 
A letter addressed to the then C.S., GoM, Shri Johnny 
Joseph by Mr/ Shrideran, MD, DMRC was read by 
him regarding Charkop-Bandra-Colaba corridor and 
MMRDA later changed as Charkop-Bandra-Mankhurd 
corridor. 
PPP contract has been awarded for Metro Line 2 
(Charkop – Bandra – Mankhurd). Merging with 
Line 3 is not possible at this stage. Area 
required for a combined depot will be much 
greater than the space available at any one site.  
Combined depot will not be feasible for Metro 
Train operation of Line-2 and Line-3   
  
22 Rishi Agarwal Aarey Milk Colony should be taken up very strongly.  
He supported metro line 2 – 3 connectivity. MMRC 
has a responsibility for mass public transport; it has 
also responsibility towards environment.  How to 
dispose of the muck coming out of excavation? Where 
will it be dumped?  
MMRC is working on several options for muck 
disposal. Due care will be taken with regards to 
environmental impact. MMRC has already 
undertaken EIA study for Metro Line 3. 
21 Satish 
Ashtaputre 
He supported for fully underground section and 
expressed doubt regarding completion year 2019 in 
light of VAG corridor Line 1 experience. 
How much will be the fare? What are the minimum 
and the maximum? The area from where the line 3 will 
go through is a very highly congested area. We have to 
take great caution because of the underground cables, 
pipelines, etc.  
Based on experience of Line 1 and other 
underground metros in India MMRC will device 
a construction plan including comprehensive 
utility diversion to complete project within 
given time frame.  
MMRC is in the process for fare fixation for 
line 3. 
 
5 Ms. Kunika  Lal MMRC to take utmost care  for underground  utilities    
Disaster Plan and Evacuation Plan etc.  to be prepared. 
She also supported Metro line 2-3 connectivity.  
MMRC will device a comprehensive utility 
diversion plan. 
Disaster and evacuation plans will be as per 
Indian standards  "
111,PDF page 111,"38 D’souza  Absolutely no problem with underground alignment.   
Supported the idea of Metro line 2-3 connectivity to 
avoid duplication.  Difficult to understand the logic of 
having 2 parallel lines.   
Line 2 and 3 are serving different areas and 
there is no duplication.  
50 Ashok Datar Due to metro line 3 coastal road not required.  
Enquired about cost per k.m. of underground metro.  
Coastal road project is not linked with Metro 
Line 3. Approximate cost of u/g metro is Rs 600 
cr / km 
20 Anil Gaikwad Enquired about people living in Ballard Estate, Colaba, 
Gateway of India to access metro station.   
How will you connect this metro line with the main 
line?    
CST station, Churchgate, Cuffe Parade Station 
and Hutatma Chowk stations serve these areas.  
Metro stations will be integrated with suburban 
stations at interchange points with main lines 
1 Sudhir Badami 1.  High cost  of underground metro 
2. Suburban train overcrowded , 44% walk trips  and 
3.1% cars  
3. Enquired about technical details of metro line 3 
4. DPR not available 
5. Method of construction 
6. Disaster Management Plan, Evacuation Plan etc.   
7. Mumbai affected by seismic zone 
8. Commuter  dispersal at stations 
9. Encouraged BRTS due to less cost and less time for 
construction. 
10. Metro projects are very costly & time consuming 
Technical details and DPR is available for 
review at MMRC office. 
 Tunnelling bt TBM, station s by either cut and 
cover or NATM. 
MMRC will device a comprehensive utility 
diversion plan. Disaster and evacuation plans 
will be as per Indian standards 
 MMRC will take due care during detailed 
design stage 
 Since ridership is in excess of BRTS capacity 
metro is required to satisfy demand. 
51 Rep. from 
Indian Institute 
of Shipping  
Sky walk third party audit done by them.   
We are involved in fire safety and can guide MMRC, if 
associated. How to minimise construction cost?   
MMRC will consider the proposal. 
36 Rajesh  There are 2 stations. It is going through Marol slum. 
Why these stations are so close? Why it should go 
through the slum?  
Marol naka station is an interchange station with 
Line 1. 3 stations have been proposed in Airport 
as per their requirement. 
17 Mr. Poojari Some numbers are put in slums at Marol Naka.  
What is the meaning of that? 
From where will the project start? 
Whether the numbers will increase or decrease? 
Slum numbering is part of survey work being 
done for SIA.   
Project extends from Colaba to SEEPZ 
MMRC is in process of determining R&R sites. "
112,PDF page 112,"When we can get an idea? When and where will we be 
shifted?  
The actual impact for resettlement will depend 
on detailed designs. Affected persons will be 
shifted to nearly R& R Colony where tenements 
are available   
5 Ms. Kunika Lal We want to know about the problems we will be facing 
because of this metro line 3? 
One more hearing for PAPs may be held? 
VAG experience is very bad.   
MMRDA can hold meetings with 
representatives of people and provide necessary 
information to them. 
34 Sandip Line 3 is very good for the future of Mumbai. We 
cannot deny the role of slum people for the 
development of Mumbai. When we loose our place 
please give us good place to settle within the same 
locality. So that we can serve the people of Mumbai.  
Please explain why you cannot settle us in nearby 
places. It is good for the future of our country.  
PAPs can join local Slum Rehabilitation 
Scheme if such scheme is promoted by 
developer and is feasible, and MMRDA can 
provide transit accommodation. If SR Scheme is 
not feasible PAPs will be shifted to nearby R&R 
colony depending on availability of tenements. 
35 MIDC 
Zopadpatti 
representative 
Rehabilitate  PAPs nearby and do not send to far off 
place.  Take confidence of PAPs living in slums.  
People  have got different views.  
As above (token No.34 
51 Sandip Patil He enquired about technical details of metro line 3 like 
diameter of tunnel, width etc.   He had suggested 7 
storey building to be constructed within 20 mtr. width 
and partly rehabilitate PAPs and sale remaining flats 
for public to recover part cost of metro line 3. Due to 
this vibration effect will be less. He will give the 
detailed presented of the same to MMRC officials in 
due course.   
MMRC will consider the proposal and will take 
appropriate decision. 
61 Shailesh Sawant Your officers also should come. People at home are 
getting afraid because some people came to put the 
number in their slums.  Please do not give to any 
agency to put no. Only MMRDA officers/staff should 
come for this. Please give the prior date   on Sundays 
so that all the concerned association people are called.  
MMRDA can hold meetings with 
representatives of people and provide necessary 
information to them 
71 Anil Galgali Give details of Central Assistance to MMRDA for Central govt. will give equity and subordinate "
113,PDF page 113,"executing infrastructure projects in Mumbai.  debt for the project 
55 Shubhangi 
Sarang 
What is the role of MMRDA in Girgaon.  
Redevelopment. How much area will be taken for 
dev.?  Area for sub-station 162 sq. mtr. marked  and 
enquired about details of  R&R,  
 
57 Rajesh Meeting should be arranged in the area  of  Project 
affected people. All PAPs should be taken in to 
Confidence , enquired about  project whether U/G  
MMRDA can hold meetings with 
representatives of people and provide necessary 
information to them 
78 Mr. Almeida Where is the dumping ground? Mumbai affected by 
seismic fault line and how you will evacuate 
passengers?  
MMRC is in the process of examining various 
options for muck disposal and finalising muck 
disposal strategy. Designs will account for 
Mumbai’s seismic zone.  Disaster and 
evacuation plans will be as per Indian standards 
 7 Sawant Location for metro – Whether it is underground or 
elevated?  Our beaches will be lost due to coastal road 
Prabhadevi – Mahim. He enquired about some 
connectivity project belong to MCGM.  
Proposed Metro line-3 is fully U/G  
77 Shri. Prasad Numbers put on slums in Marol area and enquired  
about  reason.   Enquired about R&R compensation / 
TDR .   
What is the  criteria for rehabilitation? 
Whether you will take care of owner ?  
Survey being done for SIA.  The rehabilitation 
will be done as per MUTP R&R policy 
approved by Govt. and based on BSES. 
66 Sudhir When line 3 will be implemented practically? What are 
the SRA plans?  
Implementation of Mumbai Metro Line-3 is 
proposed between 2013 and 2019.  
72 Rahaman There are  more than 10,000 houses at  Chimatpada.  
How you are going to settle them? Whether MMRDA 
is the authority to change the RG/PG.  There is a PIL 
and court order for no development and enquired about 
whether metro can be constructed.  
He enquired about   SRA schemes.  Basic facilities like 
schools, markets, temple etc to be constructed. 
MMRDA does not have the authority to change 
the D. P. reservations but it can examine the 
matter and offer possible help. The R&R 
colonies are provided facilities as per the SR 
Scheme norms. 
80 L. M. Sagar Benefit  to be given to people a affected by metro.  
They need job in Metro.  They  need house there only.   
PAPs can join SRA Scheme if locally feasible 
else will be rehabilitated in R&R colonies. "
114,PDF page 114,"73 Mr. Gilroy 
J.Misquitatz 
Is there any special  schemes for the Adivasis?  Policy /Scheme not yet finalized. 
64 Pramod Shinde  When will  you conduct the next meeting? 
You have to declare the meeting date today.  
There should  be  transparency in conducting survey of 
slums.    
Enquired about  1 point contact officer from MMRC 
Advised to form a committee amongst them.   
 
The details of survey will be explained to PAP, 
Stakeholders. Survey   is  being  conducted  by 
NGO SPARC and process is transparent. 
MMRC has designated Community 
Development Assistance to address  R&R issues 
of this project. 
 "
115,PDF page 115,
116,PDF page 116,
117,PDF page 117,"Annexure-6.3 
Note on Methodology for adopted for Annual Ready Reckoner and its applicability in 
case of Compensation to Project Affected Persons (PAP) 
 
It is reiterated that, as per the entitlement matrix of the MUTP R&R Policy, the 
rehabilitation benefits for resident land owners are in addition to the legal compensation 
payable for land and building (based on Ready Reckoner rates ). A brief note on process of 
finalising the Ready Reckoner rates is   presented here. 
The Annual Real-estate Market (Land and Buildings) Rate Value Chart (Ready 
Reckoner) is prepared by the Town Planning and Valuation Dept. Govt. of Maharashtra and 
is approved by the Inspector General of Registration and Controller of Stamps, Govt. of 
Maharashtra. This becomes effective from 1
st January every year . Process of 
determining the Ready Reckoner Rate is as follows; 
• Month-wise information received from the offices of Jt. Sub-Registrar regarding sale 
deeds that indicate transactions at rates higher than the prevailing Ready Reckoner 
rates. This information is analysed based on various slabs (proportions) of growth 
and frequencies of transactions and is used in establishing general trends of increase 
in rates. In addition, aspects such as availability of infrastructure and amenities, 
proximity to Railway Station etc. are also considered in fixing general rates of 
increase in values.  
• Personal visits to property exhibitions arranged every year by the 
Builders/Developers are carried out and property rates for various types of uses such 
as Residential, Commercial & Industrial are collected. Printed booklets of rates 
quoted for various properties are obtained and are compared with the rates specified 
in the Ready Reckoner for properties in such areas. The information obtained from 
the analysis is used in determining the rates for such specific areas. 
• Personal visits to the construction sites are carried out. Brochures and the 
information on rates for under construction properties are collected, classified and 
are used in deciding increases in rates.  
• Meetings are held with the Builders, Developers, Architects and local MLAs 
(representatives in State Legislature) & MPs (Members of Parliament) are arranged 
and the information on developments in their constituencies is obtained and verified 
and their views on price trends are obtained and are taken into account in deciding 
new rates. 
• Separate meetings of all Sub-Registrars, Collectors of Stamps, Municipal 
Corporations & other agencies operating in the area are arranged to assess the 
trends in their areas, which are used for deciding new rates. 
• All the above information is used in assessing the growth trends in various 
geographical areas and price slabs based on which the new rates are decided. 
As per prevailing policy for compensation to legal titleholders Ready Reckoner 
rates is considered as basis for all Government of India and Government of 
Maharashtra projects. This is confirming and binding as per the Indian national laws. 
As these rates are determined and publis hed by the Government these are the only 
authentic and reliable rates adopted for real estate. No other survey can be 
considered as authentic and will not be acceptable to the state and central 
government. This has borne fruitful results equitably in all projects including World 
Bank funded MUTP project.   "
118,PDF page 118,"Annexure-7.1 
List of Non-Governmental Organizations 
 
1. Society for Promotion of Area Resource Centre(SPARC) 
2nd Floor,Khetwadi Muncipal School Building 
Khetwadi Lane No-1 
Girgaum, 
  Mumbai-400004 
 
2. Slum Rehabilitation Society (SRS) 
Swapna Safalya, 
A-Wing,Groung Floor 
T.P.S III, 
Bandra (W) 
Mumbai-400 050  
 "
119,PDF page 119,"Annexure-7.2 
Grievance Redressal 
It may be noted that the formal Grievance Redressal Committee (GRC) mechanism 
consisting of Field Level Grievance Redressal Committee (FLGRC) and Senior Level Grievance 
Redressal Committee (SLGRC) mostly handles  individual PAP grievances. The specific 
requirements of large shopkeepers and legal residence owners are addressed by the R&R unit 
through consultation and negotiations. The Independent Monitoring Panel (IMP) has helped 
MMRDA in negotiating with such large PAP groups and monitoring the process. 
S. No. Query Reply 
1 Grievance Redress 
System 
 
 Neutrality of the grievance 
adjustment committee 
and its process (how 
and what kind of 
decisions have been 
made (i.e. how to 
decide the amount of 
on-top payment)) 
GRC is a one-member committee of an independent 
neutral person experienced in grievance 
redressal and not representing any of the 
parties.  Most of the cases and decisions pertain 
to eligibility of the PAP for entitlements under the 
approved R&R Policy. The GRC is not 
empowered to take decisions on any financial 
on-top payments over and above what is 
provided for in the approved R&R Policy.  
2 Grievance Redress 
Process 
 
 User friendliness  (whether 
PAPs can make an 
allegation verbally and 
/ or by local 
languages with 
assistance from 
NGOs)) 
The PAPs with grievances are required to make a 
written application in English or local languages 
and are given a hearing.  They are usually 
allowed to attend with any other person who can 
explain their case better. The NGO (appointed 
by MMRDA) representative is also expected to 
normally attend such hearings. 
 Accessibility (whether the 
location is well 
informed to PAP, easy 
to access) 
The GRCs generally operate from MMRDA office, 
which appears to be conveniently located given 
the Metro 3 alignment. Arrangements can be 
made to adequately disclose information to 
PAPs in this regard. For MUTP project; total 
FLGRC dealt – 3,791 and SLGRC – 902. 
 Cost and duration (how 
long and how much) 
The MMRDA obviously does not charge any fee for 
redressd.  The costs pertain to travel to MMRDA 
for hearing. The duration of each case depends 
on availability of accurate address of the PAP 
and time taken by the PAP to respond and 
submit necessary documents etc. In most cases, 
the GRC can reach conclusion on a case within 
1 or 2 meetings. 
 Detail process The written grievance is received by the office of the 
GRC and is scrutinized on the basis of records 
available with the GRC. A letter is sent to the 
PAP by post (or is collected by him personally) 
requesting the PAP to attend the hearing along "
120,PDF page 120,"with documents on a particular date. In case of 
no response, the process is repeated twice. In 
the hearing, the PAP is asked to plead his / her 
case and submit documents. The 
representatives of agencies concerned with the 
project, including the NGO, provide information 
about the case. The GRC reaches a decision 
and the same is communicated in writing to the 
PAP and the R&R unit. In case of a negative 
decision by the FLGRC the PAP is informed 
about the appeal procedure to SLGRC. The 
SLGRC also follows a similar process in 
considering grievances and the PAP is given 
another opportunity in presenting his / her case. 
The cases and proceedings are documented by 
the FLGRC and SLGRC. 
3 Operation of GRC  
 Authority and duty of GRC 
(whether GRC can 
make (how much of) 
on-top payment to 
PAPs in addition to 
compensation based 
on entitlement matrix 
The GRC has to also follow the benefits / 
entitlements specified in the R&R Policy 
approved by the Government. The GRC can 
either accept or reject the claims made by the 
PAP.  
 Members of GRC GRC is a one-member committee. The 
representatives of R&R unit, NGO, project 
executing unit, PMC act as respondents. 
 Monitoring of GRC 
decision-making 
process 
The progress of GRC cases is monitored. However, 
the decision-making process is not monitored 
and is expected to be carried out based on the 
guidelines to be provided in this regard.  
 
 "
121,PDF page 121,"1 
 
Annexure 11.1 
MUMBAI METROPOLITAN REGION DEVELOPMENT AUTHORITY  
Metro Line:III( Coloba:Bandra:SEEPZ) 
 
Monitoring of RAP Implementation 
 
Report for the month of velipsisvelipsisvelipsisvelipsisvelipsisvelipsisvelipsisvelipsisvelipsis. 
 
Part:I: Quantitative monitoring format 
Activity Indicator 
Target Achievement 
This 
Month 
Cumulative 
This 
Month 
Cumulative 
Staffing 
Number of MMRDA staff on the 
project by job function 
  
  
Number of other line agency 
officials available for tasks 
  
  
Verification of 
impact 
No. of project affected households     
No. of project affected people     
No. of people loss residence     
No. of people loss livelihood     
No. of people displace     
Resettlement 
No. of people provided with ID Card     
No. of resettlement sites developed     
No. of people received 
compensation before starting 
construction activities 
  
  
Area of private land acquired     
Area of Govt. land acquired     
No. of people resettled     
No. of religious properties relocated     
No. of community properties 
relocated 
  
  
No. of Govt. properties relocated     "
